"u","area_q025","area_q50","area_q975","area_MAP","time"
"grass",1026.68235974353,1146.97629979767,1272.46539032489,1135.94922031872,2008
"other",72.0645911475362,133.162653484872,212.106737070772,103.727177101202,2008
"rough",680.184769815425,798.790343240624,908.081970559865,767.551788693612,2008
"urban",82.8221279144488,166.378361711376,250.490406909439,111.944811281199,2008
"woods",73.2125038573941,144.100040135936,228.569275887603,158.974986706388,2008
"crops",774.626915399052,898.80177375866,1023.32685050664,851.710968607113,2009
"grass",985.569207162487,1111.6467594275,1238.84891811821,1093.8722434672,2009
"other",69.3113970881214,131.179775434038,205.280006510171,115.205440623293,2009
"rough",808.122920341285,926.738915866554,1051.82351133731,950.692406220222,2009
"urban",79.3474921090187,154.592357655664,232.080212110761,79.4325188062624,2009
"woods",81.277319289162,147.062645375892,222.089791270005,108.57610386653,2009
"crops",848.22214205479,955.458151770451,1077.95820514825,924.826228710381,2010
"grass",1061.24802860592,1188.36845292781,1319.77561591623,1234.84120402457,2010
"other",44.15061563047,94.8987050233168,160.075575982641,32.3087304687263,2010
"rough",775.94836000269,889.24158185432,1010.63227175723,917.221999881811,2010
"urban",57.4950162691812,120.64717190605,194.926879328426,94.8866601980964,2010
"woods",55.1285949757871,113.043340993052,181.020449403905,70.1154380131258,2010
"crops",706.370010822039,824.573556966611,924.607995125846,833.24285586583,2011
"grass",1000.20751170799,1121.08935506085,1264.72990184625,1122.17475393066,2011
"other",58.5823021137039,112.939779486351,178.993651868127,51.5086936035502,2011
"rough",812.187069907415,936.284010794304,1048.99108987242,922.143344818242,2011
"urban",78.4868996442822,141.863866705163,225.115087197645,117.388622817179,2011
"woods",72.3901429679988,137.724853340073,218.146561997216,117.043491874834,2011
"crops",692.017654244158,803.590147809019,925.41036883201,759.297725818436,2012
"grass",920.747079257365,1035.78909548379,1160.2051662301,1045.59303463577,2012
"other",58.215192960828,113.855399466949,180.292779289789,60.8658001513763,2012
"rough",693.623788278011,797.726322397358,914.479443029846,803.995157544948,2012
"urban",87.6189980401041,155.902370173839,229.376151246418,87.774978806176,2012
"woods",85.5205306635052,155.27315760271,237.116141300064,122.903863698026,2012
"crops",773.541658250784,886.91412717624,992.598974959112,864.823724051716,2013
"grass",863.347246328066,986.200252171933,1099.89138805117,905.065342622092,2013
